13:38:35 | INFO    | api                    | GET /health -> 200 (0.4ms) cid=a8259de3-19e1-430d-b846-df90cda8c25e
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00050] – AUD/USD – 26_05_26 - UTISDBDW2PCN9T84AZYTJXE0050 | trade_id=FXOPT-2026-00050
17:43:14 | WARNING | email_agent            | AMBIGUOUS (0.30) | Settlement query – account reconciliation | subject['settlement']
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00053] – AUD/USD – 26/05/26 - UTIQ0Y9DOM5IGQPKI7P5TB90053 | trade_id=FXOPT-2026-00053
17:43:14 | WARNING | email_agent            | AMBIGUOUS (0.30) | Re: Confirmation needed | subject['confirm']
17:43:14 | WARNING | email_agent            | AMBIGUOUS (0.30) | Pending transaction follow-up | subject['transaction']
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00049] – GBP/USD – 26/05/26 - UTIQJ7YHL1C32OC6UZHR5XF0049 | trade_id=FXOPT-2026-00049
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00054] – USD/CAD – 26_05_26 - UTIFAO72KZ02XRGHC0CLBR70054 | trade_id=FXOPT-2026-00054
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00048] – AUD/USD – 26_05_26 - UTI30T9NT3W5UZBIKCIDKWN0048 | trade_id=FXOPT-2026-00048
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00047] – USD/JPY – 26_05_26 - UTIIFD0TVBDIVUZZPQK51FP0047 | trade_id=FXOPT-2026-00047
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00051] – USD/JPY – 26/05/26 - UTIF1T2TALA753LC58DRC110051 | trade_id=FXOPT-2026-00051
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement FXOPT-2026-00058 – 26/05/26 – UTIJ2D54I3QK2IAGL58KXO90058 | trade_id=FXOPT-2026-00058
17:43:14 | WARNING | email_agent            | DUPLICATE trade_id FXOPT-2026-00053 — skipping (FX Trade Settlement[FXOPT-2026-00053] – USD/CAD – 26_05_26 - UTIY6WKTAKPUXQPHR62GDSW0053)
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00052] – USD/CAD – 26/05/26 - UTIOYN6QICATVAZCCBLSKRT0052 | trade_id=FXOPT-2026-00052
17:43:14 | WARNING | email_agent            | DUPLICATE trade_id FXOPT-2026-00056 — skipping (FX Trade Settlement FXOPT-2026-00056 – 26/05/26 – UTIPTK93TYT7D5J60FKHMY40056)
17:43:14 | INFO    | email_agent            | ========================================================
17:43:14 | INFO    | email_agent            | [Phase 1 Run Complete]
17:43:14 | INFO    | email_agent            |   Emails read:          27
17:43:14 | INFO    | email_agent            |   RELEVANT (stored):    12
17:43:14 | INFO    | email_agent            |   AMBIGUOUS (skipped):  3
17:43:14 | INFO    | email_agent            |   IRRELEVANT (skipped): 10
17:43:14 | INFO    | email_agent            |   DUPLICATE (skipped):  2
17:43:14 | INFO    | email_agent            |   Already processed:    0
17:43:14 | INFO    | email_agent            |   --- Ambiguous emails for manual review ---
17:43:14 | INFO    | email_agent            |     • Settlement query – account reconciliation
17:43:14 | INFO    | email_agent            |     • Re: Confirmation needed
17:43:14 | INFO    | email_agent            |     • Pending transaction follow-up
17:43:14 | INFO    | email_agent            | ========================================================
17:43:14 | INFO    | api.agent              | agent.run source=local -> relevant=12 ambiguous=3 irrelevant=10 duplicate=2 cid=d16f03f8-3781-4927-8981-6ad5bb5b5a5d
17:43:14 | INFO    | api                    | POST /agent/run -> 200 (72.4ms) cid=d16f03f8-3781-4927-8981-6ad5bb5b5a5d
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (6.9ms) cid=963647ab-59c2-489d-a310-cfa86b6be2b0
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (12.3ms) cid=fd7ac6e0-db7f-4dc6-9e0d-709a18ccdf16
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (12.4ms) cid=85feef65-c2d5-4179-8d48-77f9c1832157
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (12.6ms) cid=a176652e-4d26-4183-a3f9-2842d08146f7
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (13.5ms) cid=4d452007-9975-48ee-af8e-a12d2529a087
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (9.7ms) cid=0be7ec40-f32e-472a-8f11-24148940e2ca
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (11.1ms) cid=3d82be7d-d67b-494a-9684-0722b732fd26
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (6.3ms) cid=add169b9-a996-46a0-9c20-dd6b5c7bbe56
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (6.5ms) cid=35f96e49-cff7-402e-af90-71fce90d8f90
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (8.0ms) cid=4b9767b7-9c0b-4151-8d6b-df36a87f9892
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (6.9ms) cid=f20da47c-5d5d-4f2e-b07b-28c71c2b0fbc
17:43:17 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (8.4ms) cid=91158c6d-a2a6-452f-84b6-8db326f4b545
17:48:19 | INFO    | api                    | GET /health -> 200 (0.6ms) cid=a5bb17f5-b705-41d0-bcce-0f34615fe3a7
17:48:19 | INFO    | api                    | GET /config -> 200 (2.2ms) cid=dc56cf9a-7917-4ee7-a830-11570cdcb032
17:48:19 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=b7339a58-9806-40f8-b227-f84de121fcc1
17:48:19 | INFO    | api                    | GET /config -> 200 (0.9ms) cid=8687e86f-b932-406a-989b-cfce93aa16f9
17:49:47 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=df39e5fe-b74d-41f7-a91d-89a7d136605d
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (6.6ms) cid=bb3cd9ff-54f0-464f-89b1-e1f74d1cef92
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (7.9ms) cid=4de70cae-dda1-4261-856e-e522e87db32d
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (8.8ms) cid=6626e385-a7ef-49a0-87b8-44a6ee20a09b
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (8.3ms) cid=7ae408b8-e0da-42ff-aaa8-f40e40c41f86
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (8.7ms) cid=bffc0b56-7ae0-48a2-9f2e-37bd6beedd79
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (7.0ms) cid=56b74658-daaa-4f91-9f21-895d58bda961
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (2.5ms) cid=c3b1db27-a163-4b36-a28d-bd142940ddfa
17:49:47 | INFO    | api                    | GET /health -> 200 (0.4ms) cid=c68dbc98-cdeb-41e5-b7a7-a09a5d827f0b
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (5.6ms) cid=94f21f46-0b81-4697-9cc4-273a4fbbf666
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (6.8ms) cid=d84ad932-4a64-4f97-8b46-7f63c51d1eb5
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (7.4ms) cid=b6b19ba0-ac3f-43c4-aad4-435c0aadf24b
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (8.2ms) cid=530fe059-16e9-4b66-ab07-ee516f78c991
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (8.1ms) cid=6ea12e79-f9d9-42f4-9951-9dc70515dddf
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (3.1ms) cid=64299c05-32d3-4ba3-ae16-66422b0c9fe3
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (5.6ms) cid=aa06003d-654e-46dd-b871-28889f284611
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (5.9ms) cid=4f39e6e8-218c-4676-9254-9b84d3c310db
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (6.1ms) cid=283eb29e-0d9c-4499-9e5e-f9c317785556
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (7.0ms) cid=2a0a812b-4483-486c-91bf-fdb65bbdd836
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (6.7ms) cid=57913915-ec62-4d6e-947b-37831465a036
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (6.1ms) cid=cdc8e84d-d9d9-4997-9482-f147b78293d2
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (3.4ms) cid=5677f26a-75bc-42b8-be84-10b17191b2a7
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (3.9ms) cid=bf02ec7b-b3db-4e1e-9dce-4567b0cdbe2e
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (3.7ms) cid=73852124-87e3-4257-9640-3776223b15b6
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.2ms) cid=93936ddb-83b3-4a5c-b185-a3569dd96f83
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (4.4ms) cid=5275292b-a35c-4330-bcc3-8e8108b9d53b
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (4.6ms) cid=b4b3347d-f9e5-421a-9bb0-d39a32376a48
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (3.4ms) cid=131ac5dc-9c23-47f2-b1ff-b1cd40b59cbf
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (3.2ms) cid=6c0f1090-74d8-4c27-9c57-d4472bb934f9
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (4.2ms) cid=dabf0cf0-f6c3-41cf-a144-eaa00e2e3173
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (4.2ms) cid=3d3d5292-d838-4808-9a2c-e73ea774d5fa
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (4.0ms) cid=523b681e-4aea-46a4-87ed-b1811e0ed9f9
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (4.9ms) cid=c1fb782e-7afb-4a96-8942-2b7bfba4e11e
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (3.7ms) cid=cd763134-18a6-4866-bb00-52a2c2e61fa4
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (3.5ms) cid=4e9459fe-1009-4177-9dc7-fe1880cff2e8
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (4.6ms) cid=2e25f3ce-10c9-4abf-9739-20ecb2989fbc
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (2.6ms) cid=7079711e-46df-4928-810d-5bf189a4661e
17:49:47 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (3.1ms) cid=6d2349bb-b6c0-471d-8a54-0250e94c34a5
17:50:18 | INFO    | api                    | GET /health -> 200 (0.4ms) cid=de452669-c3db-49f3-84f2-4ec20bb8e938
17:50:18 | INFO    | api                    | GET /config -> 200 (1.4ms) cid=8575d052-5547-4941-a337-f15f77729c2f
17:50:18 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=1b9bad3b-1eba-4626-a125-bb03c76251c1
17:50:18 | INFO    | api                    | GET /config -> 200 (0.9ms) cid=35eb5091-f986-4d0b-bcf3-2c98465d968d
17:53:51 | INFO    | api                    | GET /health -> 200 (0.6ms) cid=c2d114a1-c424-49b0-98af-f59ee1001c6c
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (7.2ms) cid=95aa9ab3-6294-4b7a-b6cd-0b9a9718a77c
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (7.8ms) cid=7057256b-b2f8-41e8-8079-9e297bd9a0ad
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (7.4ms) cid=d1921305-1e42-4bda-8122-dc7b36920a0c
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (9.5ms) cid=731ddf91-fe79-488d-a6a2-4684e5e8ad6b
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (9.2ms) cid=83d56e04-ecdf-4fc4-a660-6fa70d412030
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (6.6ms) cid=50372aae-3718-407f-bf9f-23258b8613dc
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (2.5ms) cid=5281fb71-2c0e-4bc0-bc78-58aad236f2d2
17:53:51 | INFO    | api                    | GET /health -> 200 (0.8ms) cid=afa3e2fc-3757-4ec9-980f-c3a18f038ffb
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (7.3ms) cid=9e5eb013-c995-4af7-a4fe-645fe1ae7a09
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (7.5ms) cid=f249afc8-7f72-4d42-b304-e77eaadf82fb
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (6.7ms) cid=82471882-c6fa-4d60-b721-3f8c9366643d
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (6.8ms) cid=e054401f-2e59-40db-a603-da4eaf44162e
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (8.3ms) cid=27ceee39-6c51-4573-b44b-fa2942f10aee
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (2.3ms) cid=0f08908b-af5b-44c8-9a17-a9b5b8db1dd8
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (5.9ms) cid=619aa70e-0d8e-42f9-9da7-d3e3c08e1afd
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (7.0ms) cid=04a04256-087f-4ce7-bd3b-567113df177d
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (7.9ms) cid=c96bc3e6-0ad5-489d-8f83-b96fd79f1888
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (7.1ms) cid=54f3039b-cd82-40bd-aaa2-a53d5dc2ca6a
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (6.5ms) cid=45aa6922-6b04-4524-95fa-ac3fece27066
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (5.5ms) cid=3813660f-f54b-4ce6-a53e-93f9a29da526
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (3.4ms) cid=247dd2be-f345-47c6-a47c-30bc104b20fa
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.8ms) cid=d5861a56-7dc7-4b96-b816-d958d2b9d8b4
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (6.4ms) cid=b6a54bd4-7df8-4bde-88cd-ae28ce18e93c
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (5.5ms) cid=1ca77ffe-3b11-4fb7-b799-bdd18e0d18b7
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (7.0ms) cid=623d82d7-b89c-4dd9-a68f-2422dd0ea7be
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (6.9ms) cid=3d7e82b8-ce1b-4fd8-82fa-3952ed9df02a
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (6.6ms) cid=c89227b7-d984-45e1-8bfc-b0ccec0bdf59
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (6.6ms) cid=94132173-9ebb-400b-9026-02c6b2921444
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (4.4ms) cid=c9baa5c6-7fea-43f4-8a19-ae8e3e97b779
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (2.9ms) cid=a27ebfaa-4704-4183-809f-1216daa55aad
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (3.1ms) cid=5c95e6eb-9ffc-4272-9a7c-4be337b90285
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (3.9ms) cid=f5e45c44-dd67-42c6-81fe-9bc44a33789c
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (2.2ms) cid=5d779942-d80e-4ef0-97d5-c1686b8c1cd2
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (3.4ms) cid=c3afd58e-1bc8-433d-8560-6afcf326c836
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (5.0ms) cid=9cac06d3-54b9-4734-a21d-02f5b8dfe2e2
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (5.7ms) cid=dfa5ba1c-9c72-46e5-a537-4616b10bf900
17:53:51 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (4.1ms) cid=a92ebc3e-6b40-4234-a5ff-0c4941e32743
17:56:58 | INFO    | api                    | GET /health -> 200 (0.5ms) cid=17f1273d-5d66-49f7-b98f-c368d651d513
17:56:58 | INFO    | api                    | GET /config -> 200 (2.3ms) cid=8ef283dd-3722-4aa0-894e-783c12016909
17:56:58 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=250af200-15e9-4b72-8083-6e22d8e92d1f
17:56:58 | INFO    | api                    | GET /config -> 200 (0.9ms) cid=3ea07155-c5c2-439d-b2e8-9268394a5458
17:58:11 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=94521aed-7066-4926-97d1-b91eadf34337
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (5.8ms) cid=ca28fce5-5a9b-46b9-a4ce-5c734797fae7
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (6.5ms) cid=06311150-2ffc-4251-b412-a90376e620ad
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (7.4ms) cid=169ab72b-06de-4336-a569-12f38150ec5b
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (9.6ms) cid=15f2c9c1-813b-47d9-a93b-645be9b3be62
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (10.0ms) cid=9a56d109-e805-452c-ad59-afc30a258719
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (6.8ms) cid=cefc03af-4332-408a-8a24-df163bdd144b
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (4.6ms) cid=9d6d4c38-9f53-44ba-9dd5-7e7fa06b12db
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (4.8ms) cid=c227f946-6f01-4ac3-a6a4-ad33b512f208
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.9ms) cid=256e7043-aace-4edb-9123-c21f8032f9b5
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (5.5ms) cid=2a43e378-10fe-413c-aa6b-a07de0e51dcc
17:58:11 | INFO    | api                    | GET /health -> 200 (0.7ms) cid=3b0b5db5-b856-4e39-be5f-9041d4dfccec
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (6.5ms) cid=f1a978f9-8c0b-402a-a120-b30c366f0cdf
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (7.5ms) cid=a1739988-97fd-407d-9c6b-eb34c046a247
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (4.5ms) cid=c9db2dab-f675-41d5-8ead-99b04d12f1d1
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (3.2ms) cid=d843e7e8-4514-4777-af31-417515ee04f0
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (2.1ms) cid=25272351-1b5e-4424-b613-aa11ccae1122
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (3.8ms) cid=8eebeee1-6d2a-417d-9725-f39a20104357
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (6.7ms) cid=4a450c95-dc22-42c7-bcb3-1dec0c7ccaa3
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (6.6ms) cid=636ed558-a1cd-4b00-a636-258ad17f476f
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (6.1ms) cid=039af785-44ad-444a-8876-6a898f455e59
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (6.8ms) cid=27c61e42-de27-4699-a978-9b6a4eeebe48
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (5.7ms) cid=1404eab4-5252-4458-bd23-c802cd9823de
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (4.4ms) cid=f0455111-7dbc-4aac-99d5-95e43abd220f
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (3.3ms) cid=ca1e9c26-d032-4794-b8ee-0ae650de186c
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (2.8ms) cid=766ea041-b134-4459-b3a2-5b35890626dc
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (5.0ms) cid=1c66dc52-f18d-4875-a64e-bf43b0510ccf
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (6.4ms) cid=708fdf2a-bfa3-4931-8920-5d1ccfa7125b
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (6.5ms) cid=a169d25d-41df-4729-a8ca-6a091bcb852a
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (6.2ms) cid=ba732bd2-d6bc-435e-872b-7d284b6ea462
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (5.4ms) cid=dbde0071-68c8-436b-b348-e416a849fc8d
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (5.6ms) cid=b1d38fe0-da31-4c51-b875-d54de0d9f89c
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (2.7ms) cid=5791510a-a455-435a-95e7-448355b6fa36
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (3.7ms) cid=8417e26d-efbb-4099-b4dc-9815640e2316
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.7ms) cid=1848d25e-c0eb-409b-b25c-8f12093f5b07
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (5.6ms) cid=67763f87-8ba1-4e3c-b222-e9b6c375598d
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (4.1ms) cid=718fd97f-65d5-47ee-b3a2-9c2e49390012
17:58:11 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (4.8ms) cid=47ee7ce2-e67b-489c-986d-9b1c718e7517
18:01:09 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=9aa4c37f-6b02-401b-8f35-e0153714ced2
18:01:09 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=8b2d799a-4cb5-4da5-8853-e8cab21ab1e8
18:01:13 | INFO    | api                    | GET /health -> 200 (0.5ms) cid=e4378d6d-4858-4777-a697-87bf4af741d0
18:01:13 | INFO    | api                    | GET /config -> 200 (2.1ms) cid=358d2471-49ec-4018-bd4f-98a863e2cb88
18:01:13 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=7da7821b-43b6-418a-aa6c-9a78a6d0580b
18:01:13 | INFO    | api                    | GET /config -> 200 (1.1ms) cid=0ef2ac1e-975a-436c-a3ce-41b2207396d4
20:33:13 | INFO    | api                    | GET /health -> 200 (0.6ms) cid=c8df23ff-1858-49cd-b1a6-334182a55e88
20:33:13 | INFO    | api                    | GET /config -> 200 (3.2ms) cid=f5002de9-000b-4196-8210-1fd4ed1ff32c
20:33:13 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=7f8fd5d6-4416-4b97-8946-744e1edf3243
20:33:13 | INFO    | api                    | GET /config -> 200 (0.8ms) cid=b56337d7-07b9-4ce9-bc7a-f61a1b6cce66
20:33:21 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=f31b6ef2-b64b-4f72-a2c4-5d7e5080ef41
20:33:21 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=21a7cfd5-b33c-476d-a5f9-40066bd78053
20:33:29 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
20:33:29 | INFO    | api.connector          | connector.fetch source=local -> 27 emails cid=d4e2d758-9bd9-4aac-aa3a-1fa9776a2894
20:33:29 | INFO    | api                    | POST /connector/fetch -> 200 (9.7ms) cid=d4e2d758-9bd9-4aac-aa3a-1fa9776a2894
20:33:44 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
20:33:44 | WARNING | email_agent            | AMBIGUOUS (0.30) | Settlement query – account reconciliation | subject['settlement']
20:33:44 | WARNING | email_agent            | AMBIGUOUS (0.30) | Re: Confirmation needed | subject['confirm']
20:33:44 | WARNING | email_agent            | AMBIGUOUS (0.30) | Pending transaction follow-up | subject['transaction']
20:33:44 | WARNING | email_agent            | DUPLICATE trade_id FXOPT-2026-00053 — skipping (FX Trade Settlement[FXOPT-2026-00053] – USD/CAD – 26_05_26 - UTIY6WKTAKPUXQPHR62GDSW0053)
20:33:44 | WARNING | email_agent            | DUPLICATE trade_id FXOPT-2026-00056 — skipping (FX Trade Settlement FXOPT-2026-00056 – 26/05/26 – UTIPTK93TYT7D5J60FKHMY40056)
20:33:44 | INFO    | email_agent            | ========================================================
20:33:44 | INFO    | email_agent            | [Phase 1 Run Complete]
20:33:44 | INFO    | email_agent            |   Emails read:          27
